7162;Villa;159;6;2000
7163;Villa;136;5;1972
7164;Lejlighed;63;2;1914
7165;Sommerhus;76;4;2001
7166;Villa;172;5;1977
7167;Villa;132;4;1977
7168;Lejlighed;73;2;1981
7169;Villa;118;5;1973
7170;Sommerhus;104;4;1974
7171;Villa;80;2;1907
7172;Sommerhus;43;4;1967
7173;Lejlighed;67;2;1990
7174;Villa;180;4;1922
7175;Lejlighed;82;2;1971
7176;Sommerhus;52;4;1970
7177;Villa;130;4;1887
7178;Lejlighed;136;4;1897
7179;Villa;144;6;2004
7180;Villa;194;5;1740
7181;Villa;101;4;1961
7182;Villa;158;4;2004
7183;Villa;159;5;1982
7184;Villa;179;6;1969
7185;Villa;160;6;1999
7186;Lejlighed;30;1;1969
7187;Villa;100;3;1959
7188;Lejlighed;58;2;1939
7189;Lejlighed;90;2;1979
7190;Villa;84;4;1850
7191;Sommerhus;60;3;1967
7192;Villa;140;4;1907
7193;Villa;127;4;1967
7194;Lejlighed;59;2;1926
7195;Rækkehus;95;4;1986
7196;Lejlighed;65;2;1942
7197;Villa;169;7;2002
7198;Rækkehus;90;3;1981
7199;Villa;126;5;1963
7200;Villa;84;5;1946
7201;Lejlighed;62;2;1915
7202;Sommerhus;105;4;1976
7203;Sommerhus;50;3;1977
7204;Villa;180;6;1967
7205;Sommerhus;86;4;1975
7206;Villa;91;3;1934
7207;Sommerhus;68;4;1979
7208;Villa;164;7;1904
7209;Sommerhus;75;3;1971
7210;Villa;66;4;1953
7211;Villa;213;6;2006
7212;Villa;117;5;1956
7213;Villa;154;5;1971
7214;Rækkehus;104;5;1957
7215;Villa;118;5;1964
7216;Sommerhus;60;4;1971
7217;Lejlighed;188;5;1878
7218;Villa;134;6;1933
7219;Villa;190;6;1976
7220;Villa;162;6;1903
7221;Villa;129;4;1961
7222;Villa;96;3;1954
7223;Sommerhus;65;4;1992
7224;Lejlighed;93;3;1971
7225;Villa;134;4;1929
7226;Sommerhus;97;4;2000
7227;Villa;147;4;1935
7228;Villa;96;3;1969
7229;Lejlighed;69;3;1926
7230;Villa;112;3;1898
7231;Villa;117;4;1985
7232;Villa;141;5;1967
7233;Lejlighed;57;2;1940
7234;Villa;128;5;1976
7235;Lejlighed;96;4;1969
7236;Sommerhus;48;3;1971
7237;Villa;154;5;2001
7238;Villa;160;5;1965
7239;Villa;134;4;1970
7240;Villa;154;6;1860
7241;Villa;235;6;2008
7242;Lejlighed;62;2;1969
7243;Sommerhus;51;3;1981
7244;Villa;144;7;1920
7245;Rækkehus;96;4;1960
7246;Lejlighed;53;1;1969
7247;Villa;240;8;1905
7248;Villa;144;5;1965
7249;Sommerhus;90;4;1977
7250;Villa;160;6;1976
7251;Villa;89;6;1932
7252;Villa;90;3;1964
7253;Villa;112;4;1953
7254;Lejlighed;126;3;1998
7255;Sommerhus;50;3;1980
7256;Lejlighed;89;4;1969
7257;Villa;218;6;2006
7258;Sommerhus;84;4;1970
7259;Villa;177;7;1966
7260;Villa;214;5;1953
7261;Lejlighed;79;2;1921
7262;Villa;96;3;1967
7263;Villa;146;5;1972
7264;Villa;215;4;1920
7265;Villa;166;7;2001
7266;Villa;200;6;2000
7267;Villa;225;5;1978
7268;Villa;155;6;2000
7269;Sommerhus;82;6;1964
7270;Lejlighed;67;2;1990
7271;Sommerhus;65;3;1971
7272;Villa;120;4;1937
7273;Villa;80;3;1936
7274;Lejlighed;129;3;1927
7275;Villa;202;7;1975
7276;Villa;171;9;1967
7277;Villa;112;4;1973
7278;Villa;161;6;2004
7279;Lejlighed;87;3;1914
7280;Villa;113;5;1920
7281;Villa;101;4;1961
7282;Villa;206;6;2002
7283;Villa;131;3;1912
7284;Villa;164;5;1967
7285;Lejlighed;87;3;1914
7286;Sommerhus;93;3;2003
7287;Lejlighed;68;2;1930
7288;Villa;131;4;1988
7289;Villa;153;5;1985
7290;Villa;201;5;1924
7291;Villa;238;8;1966
7292;Villa;167;5;2002
7293;Sommerhus;85;4;1971
7294;Rækkehus;104;5;1976
7295;Lejlighed;71;3;1890
7296;Villa;110;4;1905
7297;Sommerhus;68;3;1947
7298;Sommerhus;98;3;1973
7299;Villa;138;5;1974
7300;Rækkehus;140;5;1961
7301;Villa;171;6;2005
7302;Villa;252;5;1975
7303;Lejlighed;86;3;1969
7304;Villa;175;6;1974
7305;Villa;160;4;1962
7306;Villa;92;4;1877
7307;Villa;180;6;1965
7308;Villa;114;4;1969
7309;Sommerhus;94;4;1980
7310;Villa;160;6;1935
7311;Sommerhus;129;6;1969
7312;Rækkehus;107;3;1989
7313;Villa;200;8;1930
7314;Lejlighed;156;4;1897
7315;Villa;135;5;1976
7316;Villa;174;6;2001
7317;Sommerhus;49;3;1977
7318;Villa;200;4;1972
7319;Villa;156;5;1976
7320;Villa;165;5;2000
7321;Sommerhus;66;3;1962
7322;Villa;140;5;1904
7323;Villa;192;6;1966
7324;Villa;158;4;1975
7325;Lejlighed;62;2;1938
7326;Sommerhus;98;4;1973
7327;Sommerhus;104;6;1973
7328;Sommerhus;70;4;1979
7329;Sommerhus;94;3;2000
7330;Sommerhus;152;6;1991
7331;Villa;214;6;1989
7332;Sommerhus;206;5;2003
7333;Rækkehus;112;4;1987
7334;Villa;182;6;1972
7335;Lejlighed;156;4;1897
7336;Villa;118;4;1962
7337;Lejlighed;72;3;1920
7338;Villa;233;9;1970
7339;Lejlighed;84;3;1898
7340;Villa;125;4;1973
7341;Sommerhus;62;3;1984
7342;Lejlighed;79;3;1899
7343;Villa;155;5;1937
7344;Lejlighed;93;3;1942
7345;Villa;158;6;1957
7346;Lejlighed;66;2;1991
7347;Sommerhus;97;6;1979
7348;Sommerhus;125;4;2004
7349;Villa;163;5;1976
7350;Lejlighed;102;3;1979
7351;Villa;186;7;1948
7352;Villa;209;6;2008
7353;Villa;157;5;1968
7354;Villa;161;6;1968
7355;Lejlighed;86;3;1971
7356;Lejlighed;56;2;1920
7357;Villa;242;5;1956
7358;Villa;190;6;1974
7359;Villa;153;4;1970
7360;Villa;152;5;1977
7361;Lejlighed;146;5;1897
7362;Villa;119;5;1964
7363;Villa;171;4;1967
7364;Villa;213;5;1961
7365;Lejlighed;67;2;1902
7366;Sommerhus;52;3;1977
7367;Villa;115;4;1975
7368;Villa;143;5;1920
7369;Villa;158;5;1916
7370;Villa;107;4;1965
7371;Villa;189;6;1969
7372;Rækkehus;90;4;1965
7373;Rækkehus;104;5;1976
7374;Villa;76;3;1920
7375;Lejlighed;119;4;1906
7376;Lejlighed;135;3;1897
7377;Lejlighed;69;3;1902
7378;Lejlighed;65;2;1938
7379;Villa;138;4;1978
7380;Lejlighed;119;3;1900
7381;Lejlighed;59;2;1926
7382;Lejlighed;74;3;1913
7383;Villa;132;7;1953
7384;Lejlighed;54;2;1973
7385;Villa;150;6;2000
7386;Lejlighed;60;2;1938
7387;Lejlighed;119;4;1906
7388;Villa;147;5;2004
7389;Villa;233;6;1994
7390;Villa;172;7;1933
7391;Villa;122;4;1957
7392;Villa;136;4;1966
7393;Lejlighed;73;2;1939
7394;Villa;154;5;1948
7395;Villa;204;4;1900
7396;Villa;159;5;1900
7397;Villa;152;4;1969
7398;Sommerhus;102;4;1972
7399;Lejlighed;82;2;1979
7400;Villa;148;4;1977
7401;Villa;149;5;1972
7402;Villa;139;7;1954
7403;Villa;108;4;1970
7404;Sommerhus;89;4;1969
7405;Villa;183;7;2012
7406;Villa;130;5;1996
7407;Sommerhus;105;4;1995
7408;Villa;170;5;1938
7409;Rækkehus;96;4;1954
7410;Lejlighed;63;2;1934
7411;Villa;154;5;1973
7412;Lejlighed;95;3;2002
7413;Villa;139;5;1961
7414;Villa;102;3;1959
7415;Lejlighed;192;5;1897
7416;Villa;78;2;1960
7417;Villa;186;5;1904
7418;Villa;140;4;1910
7419;Villa;207;7;1975
7420;Villa;193;8;1967
7421;Sommerhus;60;4;1972
7422;Villa;180;6;1924
7423;Sommerhus;76;3;1970
7424;Rækkehus;96;4;1960
7425;Sommerhus;109;4;2005
7426;Villa;121;4;1971
7427;Sommerhus;100;5;1998
7428;Villa;162;6;1969
7429;Villa;166;6;1903
7430;Sommerhus;42;3;1974
7431;Rækkehus;104;2;1900
7432;Villa;80;3;1955
7433;Villa;132;5;2003
7434;Villa;84;3;1928
7435;Villa;135;4;1913
7436;Lejlighed;30;1;1969
7437;Rækkehus;78;3;1985
7438;Villa;152;5;1979
7439;Lejlighed;81;2;1927
7440;Villa;113;4;1925
7441;Lejlighed;69;3;1926
7442;Lejlighed;120;3;1971
7443;Villa;170;6;1966
7444;Villa;165;5;1976
7445;Villa;140;4;1935
7446;Sommerhus;95;6;1970
7447;Lejlighed;91;4;1969
7448;Villa;129;3;1915
7449;Villa;206;5;2001
7450;Lejlighed;93;3;1942
7451;Villa;176;6;1968
7452;Villa;193;6;1970
7453;Villa;154;5;1977
7454;Villa;278;4;1891
7455;Villa;122;4;2003
7456;Villa;260;6;1971
7457;Villa;167;6;1979
7458;Villa;144;3;1968
7459;Sommerhus;91;4;1980
7460;Villa;120;4;1952
7461;Sommerhus;124;4;2007
7462;Villa;190;6;1931
7463;Villa;125;3;1960
7464;Villa;169;7;1978
7465;Villa;157;3;1931
7466;Lejlighed;95;4;1967
7467;Lejlighed;299;10;1890
7468;Lejlighed;88;4;1878
7469;Lejlighed;73;2;1981
7470;Villa;193;7;1970
7471;Villa;165;5;1965
7472;Villa;123;3;1917
7473;Villa;191;5;1971
7474;Lejlighed;38;1;1960
7475;Villa;278;8;1932
7476;Villa;165;6;1965
7477;Villa;99;3;1959
7478;Lejlighed;93;3;1991
7479;Villa;189;4;1971
7480;Villa;140;4;1969
7481;Rækkehus;117;3;1917
7482;Villa;87;4;1955
7483;Sommerhus;68;4;1972
7484;Villa;116;5;1930
7485;Villa;147;5;1974
7486;Villa;240;9;1961
7487;Villa;175;6;1977
7488;Lejlighed;72;3;1920
7489;Villa;123;4;1962
7490;Rækkehus;104;5;1976
7491;Lejlighed;78;3;1899
7492;Sommerhus;104;6;1962
7493;Lejlighed;57;2;1869
7494;Sommerhus;105;5;1997
7495;Villa;110;4;1966
7496;Villa;165;5;1974
7497;Villa;137;5;1976
7498;Lejlighed;69;1;1971
7499;Sommerhus;45;2;1965
7500;Rækkehus;112;4;1987
7501;Lejlighed;61;2;1933
7502;Lejlighed;75;3;1902
7503;Villa;226;6;1970
7504;Villa;100;3;1963
7505;Lejlighed;95;3;1897
7506;Villa;68;2;1946
7507;Lejlighed;119;3;1906
7508;Sommerhus;52;3;1984
7509;Lejlighed;73;2;1981
7510;Villa;107;7;1965
7511;Lejlighed;67;2;1938
7512;Rækkehus;107;4;1978
7513;Villa;113;3;1962
7514;Lejlighed;85;3;1971
7515;Villa;155;4;1970
7516;Villa;100;3;1954
7517;Lejlighed;84;3;1898
7518;Lejlighed;90;3;1878
7519;Villa;157;6;1979
7520;Villa;166;5;1969
7521;Villa;109;3;1928
7522;Villa;126;4;1966
7523;Rækkehus;102;4;1988
7524;Villa;127;5;2011
7525;Villa;188;6;1976
7526;Villa;148;4;1929
7527;Rækkehus;104;5;1976
7528;Villa;179;8;1932
7529;Lejlighed;67;2;1938
7530;Lejlighed;73;3;1902
7531;Villa;137;5;1883
7532;Villa;122;3;1952
7533;Lejlighed;155;6;1900
7534;Villa;136;5;1960
7535;Villa;224;7;1973
7536;Lejlighed;119;4;1910
7537;Lejlighed;57;2;1926
7538;Villa;72;3;1945
7539;Lejlighed;95;4;1967
7540;Villa;244;8;1967
7541;Lejlighed;79;3;1910
7542;Villa;140;3;1930
7543;Lejlighed;139;4;1897
7544;Lejlighed;66;2;1939
7545;Villa;140;5;1979
7546;Villa;161;6;1969
7547;Villa;120;3;1976
7548;Villa;148;4;1972
7549;Villa;100;4;1959
7550;Villa;126;6;1923
7551;Sommerhus;56;3;1967
7552;Lejlighed;69;1;1971
7553;Villa;190;6;1965
7554;Villa;125;4;1986
7555;Villa;125;5;1925
7556;Villa;124;5;1970
7557;Villa;143;5;1966
7558;Villa;148;4;1898
7559;Villa;87;3;1949
7560;Lejlighed;58;2;1926
7561;Lejlighed;63;2;1915
7562;Villa;156;4;1932
7563;Villa;212;7;1963
7564;Lejlighed;111;2;1941
7565;Rækkehus;92;4;1962
7566;Lejlighed;58;2;1939
7567;Rækkehus;95;4;1986
7568;Villa;165;5;1988
7569;Villa;155;6;1966
7570;Villa;81;4;1870
7571;Villa;157;4;1971
7572;Rækkehus;92;3;1903
7573;Villa;149;6;1976
7574;Villa;180;6;2001
7575;Villa;120;4;1966
7576;Villa;155;4;1961
7577;Villa;73;2;1887
7578;Sommerhus;76;4;1972
7579;Lejlighed;87;3;1990
7580;Villa;116;5;1958
7581;Rækkehus;112;3;1975
7582;Villa;312;12;1926
7583;Anden beboelse;141;4;1963
7584;Villa;144;4;1974
7585;Villa;114;4;2000
7586;Villa;180;10;1948
7587;Sommerhus;46;3;1974
7588;Rækkehus;89;4;1961
7589;Lejlighed;85;2;1941
7590;Lejlighed;33;2;1930
7591;Villa;140;5;1967
7592;Villa;170;5;1962
7593;Villa;146;5;1966
7594;Villa;140;3;1980
7595;Villa;112;3;1964
7596;Villa;134;4;1969
7597;Lejlighed;56;2;1981
7598;Villa;133;4;1900
7599;Villa;237;7;1971
7600;Lejlighed;55;2;1969
7601;Villa;177;5;1975
7602;Villa;160;7;2006
7603;Villa;183;5;1970
7604;Villa;203;6;1953
7605;Villa;144;7;1928
7606;Rækkehus;112;4;1975
7607;Villa;200;5;2002
7608;Villa;120;3;1974
7609;Villa;136;5;1967
7610;Villa;87;6;1957
7611;Rækkehus;92;4;1962
7612;Villa;137;7;2005
7613;Villa;140;6;1960
7614;Rækkehus;104;5;1976
7615;Villa;140;7;1970
7616;Villa;160;6;1973
7617;Lejlighed;68;2;1970
7618;Villa;151;6;1877
7619;Villa;138;4;1980
7620;Villa;149;5;2001
7621;Lejlighed;66;2;1990
7622;Villa;317;10;1974
7623;Villa;200;5;1943
7624;Rækkehus;128;4;1972
7625;Rækkehus;90;3;1981
7626;Sommerhus;77;4;1970
7627;Villa;120;4;1973
7628;Villa;110;4;1915
7629;Villa;160;6;1997
7630;Villa;209;7;1938
7631;Lejlighed;65;2;1938
7632;Lejlighed;92;3;1969
7633;Villa;191;4;1957
7634;Sommerhus;70;4;1978
7635;Lejlighed;69;3;1915
7636;Villa;130;4;1965
7637;Villa;120;4;1987
7638;Lejlighed;67;2;1902
7639;Lejlighed;86;3;1960
7640;Villa;147;5;1965
7641;Villa;84;4;1952
7642;Villa;120;4;1915
7643;Villa;225;6;1962
7644;Villa;184;6;1973
7645;Sommerhus;48;3;1964
7646;Sommerhus;117;4;2002
7647;Lejlighed;81;3;1928
7648;Sommerhus;64;4;1986
7649;Villa;132;5;1965
7650;Villa;168;4;1948
7651;Sommerhus;60;4;1973
7652;Villa;384;10;1965
7653;Lejlighed;116;3;1897
7654;Villa;102;4;1877
7655;Lejlighed;81;3;1973
7656;Villa;122;4;1947
7657;Lejlighed;109;4;1969
7658;Rækkehus;110;4;2011
7659;Villa;175;5;1957
7660;Villa;140;5;1973
7661;Villa;117;4;1977
7662;Villa;155;4;1988
7663;Sommerhus;82;3;1950
7664;Villa;104;2;1962
7665;Villa;135;5;1958
7666;Villa;118;4;1979
7667;Sommerhus;62;2;1973
7668;Rækkehus;57;2;1974
7669;Villa;165;6;1977
7670;Villa;124;4;1959
7671;Sommerhus;115;3;1989
7672;Rækkehus;142;4;1930
7673;Sommerhus;88;4;1960
7674;Villa;148;4;1966
7675;Rækkehus;90;3;1981
7676;Villa;172;4;1976
7677;Rækkehus;104;5;1957
7678;Villa;170;6;2003
7679;Sommerhus;78;4;2005
7680;Villa;147;5;2002
7681;Lejlighed;76;3;1942
7682;Sommerhus;73;4;1974
7683;Villa;182;7;1970
7684;Villa;146;5;1974
7685;Villa;697;5;2009
7686;Villa;106;3;1959
7687;Villa;87;4;1966
7688;Villa;90;3;1913
7689;Villa;133;3;1937
7690;Villa;135;5;1977
7691;Rækkehus;88;3;2002
7692;Villa;81;3;1926
7693;Sommerhus;114;5;1999
7694;Villa;139;4;1977
7695;Rækkehus;105;3;1986
7696;Villa;164;7;2003
7697;Sommerhus;59;3;1988
7698;Villa;163;4;1972
7699;Lejlighed;69;2;1981
7700;Sommerhus;68;3;1966
7701;Villa;151;5;1902
7702;Lejlighed;84;2;1979
7703;Villa;115;4;1937
7704;Villa;149;4;1974
7705;Sommerhus;58;3;1971
7706;Villa;200;8;1963
7707;Villa;141;5;1965
7708;Sommerhus;62;3;1975
7709;Villa;88;3;1950
7710;Villa;155;5;1962
7711;Villa;109;4;1969
7712;Villa;174;4;1974
7713;Villa;147;6;1961
7714;Sommerhus;83;3;2010
7715;Lejlighed;59;2;1973
7716;Villa;127;4;1960
7717;Villa;159;4;1967
7718;Villa;253;8;1952
7719;Villa;159;5;1960
7720;Villa;106;3;1951
7721;Villa;255;7;2002
7722;Sommerhus;78;4;1985
7723;Rækkehus;90;3;1981
7724;Villa;165;6;1977
7725;Sommerhus;102;4;1975
7726;Sommerhus;91;4;1974
7727;Rækkehus;96;3;2001
7728;Villa;152;5;2007
7729;Sommerhus;95;4;1992
7730;Villa;171;5;1977
7731;Villa;105;3;1965
7732;Lejlighed;72;3;1984
7733;Sommerhus;93;3;1983
7734;Sommerhus;54;3;1969
7735;Lejlighed;93;3;1971
7736;Sommerhus;74;3;1973
7737;Villa;149;5;1963
7738;Rækkehus;104;5;1976
7739;Villa;110;5;1910
7740;Villa;92;3;1963
7741;Villa;180;7;1973
7742;Sommerhus;90;4;1967
7743;Lejlighed;76;2;1910
7744;Villa;214;6;2003
7745;Villa;168;5;1976
7746;Villa;206;7;1974
7747;Lejlighed;100;3;1979
7748;Villa;150;4;1899
7749;Villa;131;3;1877
7750;Villa;207;7;1934
7751;Lejlighed;81;3;1973
7752;Sommerhus;57;4;1974
7753;Villa;122;3;1944
7754;Villa;152;3;1970
7755;Villa;131;4;1980
7756;Villa;117;4;1930
7757;Sommerhus;57;3;1967
7758;Lejlighed;76;3;1942
7759;Villa;137;5;1978
7760;Villa;143;5;1908
7761;Lejlighed;90;3;1896
7762;Villa;132;5;1988
7763;Sommerhus;121;4;1968
7764;Sommerhus;150;2;2009
7765;Villa;131;5;1877
7766;Villa;218;6;1977
7767;Villa;110;5;1960
7768;Rækkehus;92;3;1990
7769;Sommerhus;130;5;1973
7770;Villa;134;4;2001
7771;Villa;182;7;2015
7772;Villa;128;4;1946
7773;Sommerhus;66;4;1974
7774;Sommerhus;64;4;1984
7775;Villa;156;4;1976
7776;Lejlighed;59;2;1940
7777;Lejlighed;50;1;1991
7778;Villa;124;4;1850
7779;Villa;121;4;1963
7780;Villa;136;5;1963
7781;Villa;162;6;1962
7782;Villa;138;4;1930
7783;Villa;121;5;1925
7784;Lejlighed;60;2;1898
7785;Rækkehus;182;3;1907
7786;Rækkehus;105;3;1986
7787;Villa;127;5;1943
7788;Villa;140;4;1973
7789;Sommerhus;62;4;1979
7790;Villa;188;5;1959
7791;Sommerhus;75;3;1999
7792;Lejlighed;50;1;1942
7793;Villa;168;5;1977
7794;Villa;81;4;1950
7795;Lejlighed;75;2;1896
7796;Villa;162;5;1976
7797;Villa;136;3;1955
7798;Villa;108;3;1925
7799;Villa;149;6;1956
7800;Rækkehus;88;3;2001
7801;Lejlighed;120;3;1971
7802;Villa;91;3;1902
7803;Lejlighed;49;2;1898
7804;Villa;207;6;1969
7805;Rækkehus;108;4;1978
7806;Lejlighed;65;2;1915
7807;Villa;165;5;1974
7808;Villa;92;3;1958
7809;Villa;96;3;1820
7810;Villa;160;5;1974
7811;Villa;113;3;1969
7812;Villa;117;4;1962
7813;Villa;120;4;1965
7814;Rækkehus;104;5;1976
7815;Villa;156;4;1985
7816;Villa;181;5;1986
7817;Villa;160;7;1930
7818;Villa;191;6;1963
7819;Villa;192;7;1975
7820;Lejlighed;90;4;1968
7821;Villa;171;6;1933
7822;Villa;80;3;1957
7823;Industri o.l.;130;7;1948
7824;Lejlighed;100;4;1939
7825;Villa;137;7;1920
7826;Villa;209;6;1967
7827;Lejlighed;120;3;1902
7828;Villa;139;4;1964
7829;Villa;108;4;1890
7830;Villa;75;3;1953
7831;Lejlighed;71;2;1926
7832;Villa;147;5;1971
7833;Villa;55;2;1946
7834;Villa;118;5;1877
7835;Lejlighed;79;3;1973
7836;Villa;141;5;1928
7837;Villa;95;3;1935
7838;Villa;164;6;1849
7839;Villa;165;4;1975
7840;Villa;264;8;1900
7841;Villa;162;6;1964
7842;Rækkehus;123;5;1870
7843;Villa;159;6;1974
7844;Villa;157;6;1969
7845;Villa;112;4;1977
7846;Villa;109;4;1961
7847;Villa;200;5;2003
7848;Villa;141;4;1972
7849;Villa;178;7;1960
7850;Rækkehus;73;3;1982
7851;Lejlighed;116;4;1878
7852;Sommerhus;72;3;1974
7853;Villa;154;5;1929
7854;Villa;146;5;1973
7855;Villa;120;3;1956
7856;Lejlighed;38;1;1960
7857;Sommerhus;54;3;1972
7858;Villa;94;2;1942
7859;Villa;132;5;1925
7860;Villa;178;6;1971
7861;Rækkehus;57;2;1974
7862;Villa;215;6;1900
7863;Villa;252;7;1969
7864;Lejlighed;100;3;2002
7865;Villa;183;6;1977
7866;Villa;133;4;1977
7867;Sommerhus;94;4;1973
7868;Lejlighed;59;2;1926
7869;Villa;164;6;2004
7870;Villa;130;5;1928
7871;Rækkehus;96;4;1960
7872;Villa;143;5;1996
7873;Villa;126;4;1931
7874;Lejlighed;66;3;1897
7875;Villa;251;5;1976
7876;Villa;112;3;1877
7877;Lejlighed;49;2;1910
7878;Lejlighed;73;2;1939
7879;Villa;158;5;1972
7880;Villa;125;5;1971
7881;Villa;139;5;1976
7882;Villa;78;2;1933
7883;Sommerhus;100;4;1974
7884;Sommerhus;84;4;1977
7885;Villa;121;5;1980
7886;Villa;154;6;1977
7887;Villa;95;4;1969
7888;Villa;101;4;1910
7889;Villa;125;3;1850
7890;Sommerhus;68;4;1970
7891;Sommerhus;91;4;2008
7892;Villa;155;6;1973
7893;Rækkehus;110;4;1964
7894;Sommerhus;80;3;1966
7895;Villa;116;4;1960
7896;Villa;135;5;1976
7897;Villa;150;5;1966
7898;Villa;136;5;1932
7899;Lejlighed;90;3;1897
7900;Sommerhus;69;2;1970
7901;Villa;146;5;1979
7902;Villa;120;2;1965
7903;Villa;90;3;1960
7904;Lejlighed;74;3;1902
7905;Rækkehus;61;2;1991
7906;Villa;130;5;1960
7907;Rækkehus;80;3;1985
7908;Lejlighed;85;3;1960
7909;Villa;165;5;1955
7910;Villa;197;7;2011
7911;Lejlighed;86;3;1973
7912;Villa;92;3;1959
7913;Sommerhus;88;5;1978
7914;Villa;219;7;1984
7915;Sommerhus;59;3;1979
7916;Villa;135;4;2000
7917;Lejlighed;119;3;1971
7918;Lejlighed;82;2;1979
7919;Villa;194;6;1967
7920;Villa;89;2;1962
7921;Villa;136;5;1925
7922;Lejlighed;74;3;1968
7923;Villa;72;3;1957
7924;Villa;157;6;1973
7925;Villa;110;3;1960
7926;Villa;141;5;1927
7927;Rækkehus;142;2;1880
7928;Lejlighed;135;3;1897
7929;Villa;145;5;1969
7930;Villa;149;5;1979
7931;Lejlighed;67;2;1938
7932;Sommerhus;65;2;1965
7933;Villa;162;5;1973
7934;Lejlighed;62;2;1915
7935;Sommerhus;43;3;1966
7936;Villa;197;4;1955
7937;Villa;108;4;1954
7938;Villa;217;5;2003
7939;Sommerhus;28;2;1962
7940;Villa;127;5;1922
7941;Villa;109;3;1949
7942;Villa;122;4;1934
7943;Villa;99;4;1950
7944;Lejlighed;88;4;1969
7945;Villa;165;5;1960
7946;Villa;124;5;1932
7947;Lejlighed;67;3;1915
7948;Sommerhus;50;4;1973
7949;Rækkehus;104;5;1957
7950;Sommerhus;71;3;1983
7951;Villa;130;4;1932
7952;Villa;121;2;1943
7953;Sommerhus;60;4;1973
7954;Sommerhus;92;4;2001
7955;Lejlighed;81;4;1973
7956;Villa;145;5;1968
7957;Villa;168;5;1976
7958;Villa;193;6;1951
7959;Rækkehus;95;4;1986
7960;Villa;149;5;1972
7961;Villa;147;4;1994
7962;Lejlighed;73;2;1981
7963;Sommerhus;66;4;1985
7964;Lejlighed;95;4;1967
7965;Villa;88;3;1959
7966;Villa;176;5;1969
7967;Lejlighed;87;3;1971
7968;Villa;139;4;1966
7969;Villa;156;5;1967
7970;Sommerhus;57;4;1980
7971;Sommerhus;80;4;1974
7972;Villa;153;4;1970
7973;Lejlighed;88;3;1971
7974;Villa;138;4;1960
7975;Rækkehus;92;3;1981
7976;Villa;161;5;2001
7977;Villa;190;8;1915
7978;Villa;135;4;1976
7979;Lejlighed;38;1;1960
7980;Villa;125;4;1971
7981;Lejlighed;66;2;1939
7982;Lejlighed;54;2;1920
7983;Villa;140;4;1967
7984;Lejlighed;55;2;1938
7985;Villa;171;6;1976
7986;Lejlighed;86;3;1971
7987;Villa;158;4;2000
7988;Villa;148;4;1966
7989;Villa;159;7;1961
7990;Villa;139;4;1979
7991;Villa;104;4;1976
7992;Villa;138;5;1961
7993;Lejlighed;104;3;1878
7994;Villa;104;4;1925
7995;Villa;107;4;1954
7996;Villa;190;8;1967
7997;Villa;155;5;1968
7998;Villa;230;6;1957
7999;Villa;148;5;1994
8000;Villa;143;3;1906
8001;Lejlighed;58;2;1939
8002;Villa;234;7;1972
8003;Lejlighed;119;3;1910
8004;Villa;44;2;1928
8005;Villa;102;4;1957
8006;Rækkehus;73;3;1961
8007;Lejlighed;106;3;1921
8008;Villa;91;1;1940
8009;Rækkehus;96;3;1906
8010;Villa;131;3;1945
8011;Villa;175;5;1963
8012;Lejlighed;46;2;1940
8013;Villa;78;5;1947
8014;Lejlighed;68;3;1954
8015;Lejlighed;43;2;1897
8016;Lejlighed;119;4;1915
8017;Villa;167;5;1971
8018;Villa;175;6;1928
8019;Villa;144;4;2013
8020;Lejlighed;75;2;1939
8021;Villa;176;6;1934
8022;Lejlighed;75;2;1939
8023;Sommerhus;117;7;1986
8024;Villa;161;6;1973
8025;Villa;127;5;1972
8026;Villa;120;4;1959
8027;Rækkehus;158;6;1970
8028;Villa;207;7;1925
8029;Lejlighed;51;2;1910
8030;Rækkehus;158;5;1970
8031;Lejlighed;76;2;2002
8032;Villa;76;3;1956
8033;Villa;157;5;1970
8034;Villa;170;5;1973
8035;Villa;154;4;1924
8036;Villa;130;4;1964
8037;Lejlighed;70;2;1902
8038;Sommerhus;85;5;1977
8039;Villa;117;5;1955
8040;Sommerhus;120;5;2008
8041;Villa;152;6;1933
8042;Villa;160;4;1976
8043;Sommerhus;28;2;1965
8044;Lejlighed;87;3;1971
8045;Villa;103;4;1991
8046;Rækkehus;61;2;1991
8047;Lejlighed;72;2;2002
8048;Sommerhus;81;4;1970
8049;Lejlighed;72;3;1926
8050;Lejlighed;111;3;1931
8051;Sommerhus;51;2;1970
8052;Lejlighed;90;4;1968
8053;Villa;145;5;1977
8054;Villa;233;8;1852
8055;Rækkehus;90;4;1965
8056;Villa;133;4;1899
8057;Rækkehus;96;4;1960
8058;Lejlighed;116;4;1897
8059;Villa;156;5;1986
8060;Villa;117;4;1956
8061;Villa;112;4;1996
8062;Lejlighed;117;3;1902
8063;Lejlighed;88;4;1969
8064;Rækkehus;90;5;1910
8065;Lejlighed;119;4;1966
8066;Villa;79;4;1954
8067;Sommerhus;94;4;1979
8068;Villa;126;4;1971
8069;Villa;130;5;1967
8070;Sommerhus;70;3;1973
8071;Villa;149;4;1909
8072;Lejlighed;83;3;1967
8073;Villa;102;4;1962
8074;Villa;127;5;1984
8075;Villa;127;4;1944
8076;Rækkehus;96;4;1961
8077;Lejlighed;68;3;1926
8078;Rækkehus;90;4;1965
8079;Sommerhus;51;3;1965
