3188;Korsholm;18;9370;0;0
3189;Tvedens Alle;79;9381;0;0
3190;Millevej;10;9430;0;0
3191;Klostermarken;35A;9000;0;0
3192;Måholtvej;6;9370;0;0
3193;Skansegårdsvej;20;9280;0;0
3194;Kystvejen;32;9370;0;0
3195;Skelhuse;20;9280;0;0
3196;Mannadalen;55;9260;0;0
3197;Kystvejen;38;9370;0;0
3198;Lindevej;11;9370;0;0
3199;Las Poulsens Vej;37;9000;0;0
3200;Wesselsvej;23;9220;0;0
3201;Guldrankevej;1;9293;0;0
3202;Nordre Havnepromenade;5;9400;0;0
3203;Rosenlundsgade;10;9000;0;0
3204;Nordre Havnepromenade;5;9400;0;0
3205;Nordre Havnepromenade;5;9400;0;0
3206;Nordre Havnepromenade;7;9400;0;0
3207;Neshøj;53;9000;0;0
3208;Torndrupstrand;16;9370;0;0
3209;Porsevej;16;9370;0;0
3210;Lannerparken;18;9200;0;0
3211;Lonevej;36;9370;0;0
3212;Byvejen;11;9240;0;0
3213;Korsgade;25;9000;0;0
3214;Allerupvej;35;9220;0;0
3215;Boulevarden;35;9000;0;0
3216;Overvejen;10;9220;0;0
3217;Mogensig;24;9370;0;0
3218;Hørgårdsvej;3;9310;0;0
3219;Gl. Høstemarkvej;7;9280;0;0
3220;Binderupvej;18;9240;0;0
3221;Tyge Brahes Vej;18;9000;0;0
3222;Lindholmsvej;168;9400;0;0
3223;Solsortevej;11;9280;0;0
3224;Nordre Havnepromenade;5;9400;0;0
3225;Søndergårdsvej;21;9400;0;0
3226;C.W. Obels Plads;3B;9000;0;0
3227;Osbornsvej;3;9370;0;0
3228;Vinkelvej;4;9293;0;0
3229;Vejlen;77;9430;0;0
3230;Mikkelmark;21;9370;0;0
3231;Polshøjvej;76A;9260;0;0
3232;Kongensgade;38B;9400;0;0
3233;Hvorupvej;2;9400;0;0
3234;Stenbjergvej;61;9220;0;0
3235;Riishøjsvej;40;9000;0;0
3236;Nordre Havnepromenade;5;9400;0;0
3237;Nordre Havnepromenade;7;9400;0;0
3238;Kornblomstvej;1;9280;0;0
3239;Skadevej;6;9280;0;0
3240;Blomstermarken;22;9280;0;0
3241;Prinsensgade;27;9000;0;0
3242;Brunebanke;25;9280;0;0
3243;Rolighedsvej;28;9310;0;0
3244;Leonorevej;5B;9000;0;0
3245;Skovsgårdsvej;71;9370;0;0
3246;Bondropsgade;34;9400;0;0
3247;Rantzausgade;37;9000;0;0
3248;Fiskerstien;6;9370;0;0
3249;Svanevej;1;9370;0;0
3250;Østersbanken;10;9240;0;0
3251;Garvergade;20;9400;0;0
3252;Vesterbro;97;9000;0;0
3253;Nordre Havnepromenade;7;9400;0;0
3254;Nordre Havnepromenade;5;9400;0;0
3255;Nordre Havnepromenade;5;9400;0;0
3256;Mannadalen;53;9260;0;0
3257;Strubjerg;5;9400;0;0
3258;Bjerglundvej;25;9240;0;0
3259;Sønderskovvej;272;9362;0;0
3260;Bellisvej;8;9380;0;0
3261;Vibevej;20;9280;0;0
3262;Rosenvænget;5B;9370;0;0
3263;Nøvlingvej;144C;9260;0;0
3264;Vagtelvej;32;9370;0;0
3265;Nordre Havnepromenade;1;9400;0;0
3266;Nordre Havnepromenade;1;9400;0;0
3267;Nordre Havnepromenade;9;9400;0;0
3268;Nordre Havnepromenade;9;9400;0;0
3269;Nordre Havnepromenade;1;9400;0;0
3270;Nordre Havnepromenade;1;9400;0;0
3271;Nordre Havnepromenade;1;9400;0;0
3272;Nordre Havnepromenade;3;9400;0;0
3273;Nordre Havnepromenade;3;9400;0;0
3274;Nordre Havnepromenade;3;9400;0;0
3275;Nordre Havnepromenade;3;9400;0;0
3276;Nordre Havnepromenade;3;9400;0;0
3277;Nordre Havnepromenade;9;9400;0;0
3278;Nordre Havnepromenade;3;9400;0;0
3279;Nordre Havnepromenade;1;9400;0;0
3280;Gunderupvej;87;9260;0;0
3281;Nordre Havnepromenade;1;9400;0;0
3282;Nordre Havnepromenade;1;9400;0;0
3283;Nordre Havnepromenade;1;9400;0;0
3284;Nordre Havnepromenade;3;9400;0;0
3285;Nordre Havnepromenade;3;9400;0;0
3286;Søvænget;12;9370;0;0
3287;Lindeparken;63;9370;0;0
3288;Magnoliavej;45;9000;0;0
3289;Nibevej;316A;9200;0;0
3290;Stenbjergvej;235;9220;0;0
3291;Gærdesangervej;2B;9230;0;0
3292;Dronningensgade;23;9400;0;0
3293;Våsevej;85;9530;0;0
3294;Vagtelvej;12;9370;0;0
3295;Gøgeurtvej;25;9310;0;0
3296;Mellemholmvej;37;9240;0;0
3297;Arkildsdal;32;9400;0;0
3298;Havbakken;5;9370;0;0
3299;Hummerstræde;10;9370;0;0
3300;Gl Kongevej;22;9362;0;0
3301;Decembervej;46;9270;0;0
3302;Tinbergens Alle;1A;9260;0;0
3303;Strandvænget;4;9370;0;0
3304;Kongevejen;276;9370;0;0
3305;Kærvej;34;9293;0;0
3306;Vestergade;19;9400;0;0
3307;Lyngtoftegård;25;9370;0;0
3308;Kærhaven;41;9270;0;0
3309;Fuglestræde;4;9310;0;0
3310;Kærløbervej;3;9270;0;0
3311;Vesterbro;33;9000;0;0
3312;Nordmarken;2D;9310;0;0
3313;Flamstedvej;43;9260;0;0
3314;Hedelunden;36;9370;0;0
3315;Porsevej;2;9370;0;0
3316;Vissebo;8;9210;0;0
3317;Brunebanke;31;9280;0;0
3318;Fanøevej;7;9310;0;0
3319;Sorthøj;107;9000;0;0
3320;Oppelstrup Bygade;7;9260;0;0
3321;Staprisvej;7;9381;0;0
3322;Langesvej;1;9382;0;0
3323;Nyrupvej;78;9240;0;0
3324;Kong Georgs Vej;6;9000;0;0
3325;Langersvej;14;9000;0;0
3326;Parkvej;6;9240;0;0
3327;Ribevej;58;9220;0;0
3328;Maren Turis Gade;12;9000;0;0
3329;Lærkekrogen;15;9240;0;0
3330;Rødkælkvej;5;9370;0;0
3331;Sønderskovvej;27G;9370;0;0
3332;Aalborgvej;242;9362;0;0
3333;Vesterparken;30;9362;0;0
3334;Sønderbro;37;9000;0;0
3335;Flagspættevej;2;9270;0;0
3336;Fussingøvej;22;9240;0;0
3337;Lærkestien;18;9240;0;0
3338;Sannasvej;17;9000;0;0
3339;Østerled;62;9370;0;0
3340;Strandvænget;9;9370;0;0
3341;Torndalstrand;17;9370;0;0
3342;Latyrusvej;12;9310;0;0
3343;Rasmus Jensens Vej;6;9370;0;0
3344;Dokkedalvej;9;9280;0;0
3345;Søndergade;26;9000;0;0
3346;Hjørringvej;51B;9400;0;0
3347;Søndergade;30;9240;0;0
3348;Aladdinvej;11;9260;0;0
3349;Bondropsgade;2;9400;0;0
3350;Heravej;4;9370;0;0
3351;Baggesdamvej;7;9293;0;0
3352;Rådyrvej;8;9370;0;0
3353;Lindholmsvej;32;9400;0;0
3354;Lyngholmsvej;7;9200;0;0
3355;Lergravene;1;9280;0;0
3356;Torderupvej;62;9260;0;0
3357;Restrup Engvej;24;9000;0;0
3358;Thomas Kingos Vej;53;9000;0;0
3359;Uglevænget;34;9310;0;0
3360;Nordtoft;43;9000;0;0
3361;Råensvej;4;9000;0;0
3362;Gartnerhaven;8;9280;0;0
3363;Luneborgvej;49;9382;0;0
3364;Gartnerhaven;9;9280;0;0
3365;Søndergade;50;9370;0;0
3366;Vestvej;20;9310;0;0
3367;Osbornsvej;87;9370;0;0
3368;Sønderbro;19;9000;0;0
3369;Hammervej;12;9381;0;0
3370;Torndalsvej;9;9370;0;0
3371;Mylius Erichsens Vej;30A;9210;0;0
3372;Solvangen;33;9210;0;0
3373;Skivervej;115;9310;0;0
3374;Niels Ebbesens Gade;12;9000;0;0
3375;Blåbærvej;15;9370;0;0
3376;Griegsvej;227;9200;0;0
3377;Griegsvej;241;9200;0;0
3378;Gammel Thistedvej;12;9430;0;0
3379;Griegsvej;229;9200;0;0
3380;Griegsvej;255;9200;0;0
3381;Skovgræsvej;9;9310;0;0
3382;Evasvej;18;9000;0;0
3383;Bopladsen;47A;9230;0;0
3384;Rossinisvej;9;9200;0;0
3385;Lucernevej;23;9270;0;0
3386;Lektorvej;69;9000;0;0
3387;Trekanten;15;9370;0;0
3388;Caprifolvej;4;9370;0;0
3389;Vesterbro;22;9000;0;0
3390;Lindenborgvej;4;9293;0;0
3391;Torsvej;2;9280;0;0
3392;Fælledparken;27;9280;0;0
3393;Vestergade;31;9370;0;0
3394;Landmandsgade;44;9293;0;0
3395;Saturnvej;8;9370;0;0
3396;Musvågevej;10;9370;0;0
3397;Leharparken;59;9200;0;0
3398;Vibevej;18;9280;0;0
3399;Tjelevej;19;9240;0;0
3400;Østergade;73;9400;0;0
3401;Kastetvej;80;9000;0;0
3402;Hjulmagervej;6;9000;0;0
3403;Brogade;49;9370;0;0
3404;Staunhedevej;6;9240;0;0
3405;Skøjtevej;31;9230;0;0
3406;Flintdalevej;13;9240;0;0
3407;Klitgårdvej;2;9240;0;0
3408;Gravsholtvej;7;9310;0;0
3409;Snerlevej;5;9370;0;0
3410;Griegsvej;225;9200;0;0
3411;Svalegårdsvej;35;9000;0;0
3412;Knudsvej;19;9370;0;0
3413;Ritavej;8;9370;0;0
3414;Dokkedalvej;48;9280;0;0
3415;Rolighedsvej;7;9400;0;0
3416;Kirkevej;16;9240;0;0
3417;Osbornsvej;67;9370;0;0
3418;Strubjerg;40;9400;0;0
3419;Leopardvej;5;9370;0;0
3420;Lærkevænget;3;9430;0;0
3421;Platanvej;6;9000;0;0
3422;Vesterbro;22;9000;0;0
3423;Tylstrupvej;34;9382;0;0
3424;Østre Havnegade;42;9000;0;0
3425;Hybenvej;27;9280;0;0
3426;Østre Havnegade;42;9000;0;0
3427;Bjerregårdsvej;4;9240;0;0
3428;Østre Havnegade;42;9000;0;0
3429;Vaarst Smedevej;4;9260;0;0
3430;Schubertsvej;12;9200;0;0
3431;Aslundvej;15;9310;0;0
3432;Solvangsvej;4;9000;0;0
3433;Østre Havnegade;42;9000;0;0
3434;Østre Havnegade;42;9000;0;0
3435;Nordvestvej;9;9370;0;0
3436;Selenevej;11;9210;0;0
3437;Tylstrupparken;14;9382;0;0
3438;Nøvlingvej;98;9260;0;0
3439;Lindeparken;83;9370;0;0
3440;Stakladen;66;9380;0;0
3441;Athenevej;12;9210;0;0
3442;Ahornvej;17;9000;0;0
3443;Købmagergade;7;9370;0;0
3444;Østerbro;37E;9000;0;0
3445;Østerbro;37E;9000;0;0
3446;Østerbro;37C;9000;0;0
3447;Østerbro;37A;9000;0;0
3448;Solvej;14;9293;0;0
3449;Lindevej;66;9370;0;0
3450;Østerbro;37A;9000;0;0
3451;Østerbro;37A;9000;0;0
3452;Tostrupvej;170;9240;0;0
3453;Østerbro;37A;9000;0;0
3454;Hedelunden;30;9370;0;0
3455;Østerbro;37A;9000;0;0
3456;Østerbro;37D;9000;0;0
3457;Østerbro;37E;9000;0;0
3458;Østerbro;37A;9000;0;0
3459;Østerbro;37A;9000;0;0
3460;Tingvej;3;9380;0;0
3461;Vinkel Alle;3;9000;0;0
3462;Lykkegårdsvej;1;9210;0;0
3463;Østerbro;37B;9000;0;0
3464;Østerbro;37A;9000;0;0
3465;Østerbro;37A;9000;0;0
3466;Hyrdindevej;10;9230;0;0
3467;Dyreholmen;36;9370;0;0
3468;Krammesvej;1;9400;0;0
3469;Dyrevangen;33;9370;0;0
3470;Nejrupvej;38;9362;0;0
3471;Mikkelmark;7;9370;0;0
3472;Vestre Havnepromenade;11B;9000;0;0
3473;Viktoriagade;10;9400;0;0
3474;Skipper Clements Gade;5;9000;0;0
3475;Julius Posselts Vej;1D;9400;0;0
3476;Mosters Vænge;34;9370;0;0
3477;Øster Vase;44;9280;0;0
3478;Tidselbakken;40;9310;0;0
3479;St Tranegade;22;9240;0;0
3480;Stationsvej;10;9362;0;0
3481;Sønder Havsig;56;9370;0;0
3482;Ravnhøj;82;9000;0;0
3483;Brogade;8;9370;0;0
3484;Hadsundvej;30;9000;0;0
3485;Sifhøj;31;9230;0;0
3486;Marksvinget;15;9370;0;0
3487;Skivervej;3;9362;0;0
3488;Grønnegade;7;9000;0;0
3489;Villavej;26;9240;0;0
3490;Lindholm Brygge;30;9400;0;0
3491;Møgelbjergvej;48;9310;0;0
3492;Halsvej;33;9310;0;0
3493;Egholmsgade;2;9000;0;0
3494;Uglevej;4;9370;0;0
3495;Vestvej;60;9370;0;0
3496;Byklemmen;30;9200;0;0
3497;Rossinisvej;7;9200;0;0
3498;Solkrogen;2;9000;0;0
3499;Torvet;6;9370;0;0
3500;Jægervænget;2;9000;0;0
3501;Johnstrupsvej;20;9000;0;0
3502;Kongevejen;29;9370;0;0
3503;Johannevej;3;9370;0;0
3504;Klarupgårdvej;7;9200;0;0
3505;Hedevej;9;9280;0;0
3506;Leharparken;63;9200;0;0
3507;Hasserisvej;144;9000;0;0
3508;Over Bækken;40;9370;0;0
3509;Egense Hjørnet;30;9280;0;0
3510;Kroghsgaardvej;8;9220;0;0
3511;Sønderkæret;25;9270;0;0
3512;Holtetvej;14;9362;0;0
3513;Fyrrevej;15;9280;0;0
3514;Rosenparken;40;9240;0;0
3515;Carl Klitgaards Vej;25;9400;0;0
3516;Sønder Tranders Vej;153A;9260;0;0
3517;Lindholmsvej;97;9400;0;0
3518;Lillevorde Kær;3A;9280;0;0
3519;Langbrokrovej;20;9310;0;0
3520;Torpet Kærvej;4;9430;0;0
3521;Torndalsvej;25;9370;0;0
3522;Tjørnevænget;26;9400;0;0
3523;Forbindelsesvejen;22;9400;0;0
3524;Sønderskovvej;40;9370;0;0
3525;Grindstedvej;20;9310;0;0
3526;Dronningensgade;19;9400;0;0
3527;Kongevejen;141;9370;0;0
3528;Præstegårdsvej;23;9240;0;0
3529;Højmarken;7;9293;0;0
3530;Hyttefadet;6;9240;0;0
3531;Snedkerstien;1;9280;0;0
3532;Straussvej;53;9200;0;0
3533;Vaarst Banevej;5;9260;0;0
3534;Halkærvej;54;9240;0;0
3535;Lykkevej;18;9293;0;0
3536;Råkildevej;55;9530;0;0
3537;Ane Vifferts Vej;8;9370;0;0
3538;Solbakkevej;13;9230;0;0
3539;Stationsvej;23;9400;0;0
3540;Vestvej;32C;9310;0;0
3541;Reberbansgade;8;9000;0;0
3542;Kærvej;43;9293;0;0
3543;Tylstrup Hedevej;25;9382;0;0
3544;Dyreholmen;28;9370;0;0
3545;Brøndbjerggårdsvej;4;9280;0;0
3546;Skansegårdsvej;16;9280;0;0
3547;Rosenlundsgade;9;9000;0;0
3548;Junovej;28;9370;0;0
3549;Skovsgårdsvej;38;9370;0;0
3550;Vestre Havnepromenade;11B;9000;0;0
3551;Vendelbogade;2;9000;0;0
3552;Bispensgade;32;9000;0;0
3553;Nervøsvej;76;9430;0;0
3554;Vissehøj;34;9210;0;0
3555;Frederik Jensensvej;39;9310;0;0
3556;Lille Strandgaard;26;9370;0;0
3557;Bilgårdsvej;20;9382;0;0
3558;Fjordblink;4;9370;0;0
3559;Agernvej;12;9310;0;0
3560;Blomstermarken;13;9280;0;0
3561;Kronprinsens Alle;14;9400;0;0
3562;Havørnen;35;9280;0;0
3563;Valmuevej;2;9280;0;0
3564;Sjællandsgade;89;9000;0;0
3565;Lundby Kratvej;29;9260;0;0
3566;Lindegrenen;4;9370;0;0
3567;Hasserisvej;115;9000;0;0
3568;Rødgranvej;9;9370;0;0
3569;Kongevangen;15;9370;0;0
3570;Bautastenen;38D;9230;0;0
3571;Halsvej;41;9310;0;0
3572;Bautastenen;38B;9230;0;0
3573;Barbaraskvej;34;9382;0;0
3574;Sulsted Landevej;78;9381;0;0
3575;Hobrovej;44;9000;0;0
3576;Lyngtoftegård;31;9370;0;0
3577;Moldbjergvej;21;9240;0;0
3578;Nymøllevej;143;9240;0;0
3579;Grønningen;17;9310;0;0
3580;Rønne Alle;5;9400;0;0
3581;Degnelodden;1A;9370;0;0
3582;Tidselbakken;26;9310;0;0
3583;Torndalstrand;36;9370;0;0
3584;Solhøjsvej;19;9210;0;0
3585;Hou Mose;27;9370;0;0
3586;Elkærvej;70;9381;0;0
3587;Eventyrbakken;25;9240;0;0
3588;Ålerusen;97;9240;0;0
3589;Vestergade;6;9240;0;0
3590;Groben;4;9310;0;0
3591;Søvænget;2;9370;0;0
3592;Randbyvej;28;9280;0;0
3593;Torndalsvej;36;9370;0;0
3594;Badmintonvej;12;9230;0;0
3595;Søgårdsvej;27;9370;0;0
3596;Nefovej;19;9310;0;0
3597;Tritonvej;56;9210;0;0
3598;Nibevej;525;9240;0;0
3599;Støvring Hedevej;7;9530;0;0
3600;Lergravsvej;14;9370;0;0
3601;Bellinisvej;18;9200;0;0
3602;Søhesten;91;9370;0;0
3603;Asgården;24;9230;0;0
3604;Kattegatvej;2;9370;0;0
3605;Idrætsalle;22;9370;0;0
3606;Granlunden;26;9310;0;0
3607;Skomagerstien;3;9280;0;0
3608;Fjellerad Bygade;53;9260;0;0
3609;Nørregade;33;9370;0;0
3610;Sønder Havsig;63;9370;0;0
3611;Elkærvej;71;9381;0;0
3612;Anders Borks Vej;4;9000;0;0
3613;Rubinvej;3;9260;0;0
3614;Engvej;18;9370;0;0
3615;Las Poulsens Vej;40;9000;0;0
3616;Lindholmsvej;75;9400;0;0
3617;Vestre Havnepromenade;11A;9000;0;0
3618;Tylstrupparken;9;9382;0;0
3619;Halsvej;201;9310;0;0
3620;Vestervej;5;9240;0;0
3621;Regnar Juels Vej;18;9210;0;0
3622;Kongevejen;10;9370;0;0
3623;Kystvej;30;9280;0;0
3624;Vaarst Kærvej;50;9260;0;0
3625;Nordmarksvej;16;9370;0;0
3626;Fyensgade;26;9000;0;0
3627;Estlandsgade;1;9000;0;0
3628;Kronosvej;23;9210;0;0
3629;Prins Paris Alle;14;9210;0;0
3630;Kirkebakken;11;9270;0;0
3631;Solhøj;36;9240;0;0
3632;Mølleskoven;40;9260;0;0
3633;Vestre Havnepromenade;11A;9000;0;0
3634;Sofievej;32K;9000;0;0
3635;Sønder Tranders Bygade;17F;9260;0;0
3636;Karetmagergyden;11;9000;0;0
3637;Hvorupvej;8;9400;0;0
3638;Morbærhaven;40;9000;0;0
3639;Ladegårdsvej;9;9210;0;0
3640;Vestre Alle;1;9000;0;0
3641;Østerstrand;36;9370;0;0
3642;Skalhøje;58;9240;0;0
3643;Skalhøje;52;9240;0;0
3644;Skalhøje;54;9240;0;0
3645;Skalhøje;56;9240;0;0
3646;Skalhøje;60;9240;0;0
3647;Skalhøje;44;9240;0;0
3648;Skalhøje;42;9240;0;0
3649;Istedgade;21;9000;0;0
3650;Vodskov Kirkevej;40;9310;0;0
3651;Vejrholm;22;9220;0;0
3652;Furvej;7;9400;0;0
3653;Lærkevej;1;9280;0;0
3654;Egense Hjørnet;10;9280;0;0
3655;Rødbrovej;12;9400;0;0
3656;Blegdalsparken;39;9000;0;0
3657;Vissehøj;22;9210;0;0
3658;Bavnevangen;3;9210;0;0
3659;Sigurd Hoels Vej;15;9381;0;0
3660;Luneborgvej;71;9382;0;0
3661;Sønder Tranders Bygade;36;9260;0;0
3662;Engbovej;8;9200;0;0
3663;Nymøllevej;129;9240;0;0
3664;Ivar Huitfeldts Gade;11;9000;0;0
3665;Strubjerg;204;9400;0;0
3666;Svanelundsvej;3;9310;0;0
3667;Osbornsvej;30;9370;0;0
3668;Lille Volstrupvej;70;9230;0;0
3669;Østergårdevej;7;9240;0;0
3670;Christmas Møllers Vej;16;9210;0;0
3671;St Algade;11C;9240;0;0
3672;Langelinie;6;9280;0;0
3673;Heimdalsgade;64;9000;0;0
3674;Fenris Alle;8;9230;0;0
3675;Gunderupvej;20;9260;0;0
3676;Regelvej;8;9293;0;0
3677;Merkurvej;38;9370;0;0
3678;Prinsensgade;27;9000;0;0
3679;Hasserisvej;116;9000;0;0
3680;Rolighedsvej;29;9310;0;0
3681;Estlandsgade;15;9000;0;0
3682;Torndrupstrand;26B;9370;0;0
3683;Luneborgvej;25;9382;0;0
3684;Gl. Kongevej;40;9362;0;0
3685;Regnar Juels Vej;17;9210;0;0
3686;Vedbæk;11;9210;0;0
3687;Klostermarken;49A;9000;0;0
3688;Damvej;1;9370;0;0
3689;Afroditevej;7;9210;0;0
3690;Dronningensgade;13;9400;0;0
3691;Hasserisvej;124D;9000;0;0
3692;Vestvej;47;9310;0;0
3693;Viktoriagade;4;9400;0;0
3694;Glentevej;25;9000;0;0
3695;Hasserisvej;124C;9000;0;0
3696;Hasserisvej;124C;9000;0;0
3697;Valmuemarken;41;9000;0;0
3698;Hasserisvej;124D;9000;0;0
3699;Stampen;9;9280;0;0
3700;Hasserisvej;124C;9000;0;0
3701;Rundvejen;3;9000;0;0
3702;Jyllandsgade;18;9293;0;0
3703;Reberbansgade;13B;9000;0;0
3704;Glucksvej;34;9200;0;0
3705;Strandvejen;3;9000;0;0
3706;Grønningen;10;9280;0;0
3707;Solhøj;38;9240;0;0
3708;Rødgranvej;5;9370;0;0
3709;Vestvej;43;9370;0;0
3710;Musvågevej;23;9230;0;0
3711;K.E. Færgemanns Vej;17;9000;0;0
3712;Lollandsgade;4;9000;0;0
3713;Ringdrosselvej;3;9310;0;0
3714;Julius Posselts Vej;6;9400;0;0
3715;Hobrovej;81;9240;0;0
3716;St Tranegade;16;9240;0;0
3717;Hasserisvej;124D;9000;0;0
3718;Hjerlvej;9;9220;0;0
3719;Tyrensvej;103;9370;0;0
3720;Strubjerg;133;9400;0;0
3721;Carsten Hauchs Vej;10;9000;0;0
3722;Holbergsgade;24;9000;0;0
3723;Nestorvej;12;9370;0;0
3724;Hybenvej;22;9230;0;0
3725;Lillisvej;16;9000;0;0
3726;Råkildevej;40;9530;0;0
3727;Strandvejen;3;9000;0;0
3728;Ane Dams Gade;25;9400;0;0
3729;Kærhavegårdvej;22;9270;0;0
3730;Strandvejen;3;9000;0;0
3731;Strandvejen;3;9000;0;0
3732;Strandvejen;3;9000;0;0
3733;Strandvejen;3;9000;0;0
3734;Mågevej;24;9280;0;0
3735;Tjørnevej;14;9000;0;0
3736;Nordvestvej;21;9370;0;0
3737;Strandvejen;3;9000;0;0
3738;Lindholmsvej;29;9400;0;0
3739;Strandvejen;3;9000;0;0
3740;Strandvejen;3;9000;0;0
3741;Provstejorden;24;9000;0;0
3742;Strandvejen;3;9000;0;0
3743;Strandvejen;3;9000;0;0
3744;Vestergade;85;9400;0;0
3745;Strandvejen;3;9000;0;0
3746;Lerumbakken;16;9400;0;0
3747;Nørrestrand;64;9370;0;0
3748;Vandet Vest;12;9370;0;0
3749;Morgenfruevej;3;9400;0;0
3750;Holbergsgade;2;9000;0;0
3751;Lappedykkervej;2;9280;0;0
3752;Stenbjergvej;63;9220;0;0
3753;Vodskov Byvej;26;9310;0;0
3754;Midtergade;3;9370;0;0
3755;Tøtmosen;76;9280;0;0
3756;Øster Sundby Vej;33;9000;0;0
3757;Vestvej;79;9370;0;0
3758;Skodsborgvej;61D;9270;0;0
3759;Enghavevej;52;9000;0;0
3760;Magnoliavej;18;9000;0;0
3761;Dalgasgade;5;9000;0;0
3762;Konvalvej;8;9280;0;0
3763;Pilekrogen;18;9280;0;0
3764;Lundevej;60;9240;0;0
3765;Larsen Stevns Vej;8;9310;0;0
3766;Sønderbro;37;9000;0;0
3767;Stendyssen;112;9230;0;0
3768;Dankærvej;3;9370;0;0
3769;Lykkevej;4;9293;0;0
3770;Kongensgade;3;9293;0;0
3771;Mosevejen;8;9280;0;0
3772;Øster Strandvej;12;9400;0;0
3773;Vesterbro;35;9000;0;0
3774;Sigsgaardvej;17;9293;0;0
3775;Stuhrs Brygge;17;9000;0;0
3776;Danmarksgade;9;9000;0;0
3777;Årestrupsvej;4;9000;0;0
3778;Istedgade;6;9000;0;0
3779;Kastetvej;127;9000;0;0
3780;Sønder Tranders Bygade;19b;9260;0;0
3781;Nytorv;3;9000;0;0
3782;Mygdalsvej;2;9293;0;0
3783;Over Bækken;1;9370;0;0
3784;Thomas Winthers Vej;27;9370;0;0
3785;Tøtmosen;60;9280;0;0
3786;Gravsholtvej;80;9310;0;0
3787;Reberbansgade;2;9000;0;0
3788;Aalborgvej;336;9362;0;0
3789;Hobrovej;362;9200;0;0
3790;Aalborgvej;342;9362;0;0
3791;Engtoften;18;9280;0;0
3792;Carl Klitgaards Vej;23;9400;0;0
3793;Ane Dams Gade;3;9400;0;0
3794;Vestre Fjordvej;48;9000;0;0
3795;Thomas Olesen Løkkens Vej;15;9200;0;0
3796;Nørrestrand;24A;9370;0;0
3797;Granly;1;9280;0;0
3798;Sønder Havsig;39;9370;0;0
3799;Nibevej;64;9200;0;0
3800;Pilekrogen;47;9280;0;0
3801;Elsamvej;95;9310;0;0
3802;Hvepsevej;11;9000;0;0
3803;Kastetvej;52;9000;0;0
3804;Willemoesgade;7;9000;0;0
3805;Grindstedvej;3;9310;0;0
3806;Jernbanegade;17;9000;0;0
3807;Parallelvej;1;9210;0;0
3808;Jernbanegade;10;9000;0;0
3809;Skanderborgvej;17;9493;0;0
3810;Solbakken;72;9240;0;0
3811;Morten Vinges Vej;16;9240;0;0
3812;Dokkedalvej;21;9280;0;0
3813;Skolevej;12;9400;0;0
3814;Fyrrebakken;7;9293;0;0
3815;Skansehøj;3;9400;0;0
3816;C.H. Ryders Vej;6;9210;0;0
3817;Lindholmsvej;36;9400;0;0
3818;Vendelbogade;17;9000;0;0
3819;Havekrogen;18;9200;0;0
3820;Skansehøj;3;9400;0;0
3821;Holbergsgade;15;9000;0;0
3822;Skansehøj;1;9400;0;0
3823;Skansehøj;1;9400;0;0
3824;Nordmarken;30;9310;0;0
3825;Schleppegrellsgade;84;9000;0;0
3826;Skansehøj;3;9400;0;0
3827;Skansehøj;1;9400;0;0
3828;Skansehøj;1;9400;0;0
3829;Aalborgvej;30;9280;0;0
3830;Poppelvej;11;9000;0;0
3831;Skansehøj;3;9400;0;0
3832;Bådebyggervej;2;9280;0;0
3833;Egelundsvej;6;9380;0;0
3834;Jernbanegade;10;9000;0;0
3835;Skibstedsvej;6A;9000;0;0
3836;Pilekrogen;25;9280;0;0
3837;Ålerusen;55;9240;0;0
3838;Pernillevej;13;9000;0;0
3839;Tøtmosen;29;9280;0;0
3840;Kong Christians Alle;26;9000;0;0
3841;Knudsvej;6;9370;0;0
3842;Fjordblink;16;9280;0;0
3843;Herluf Trolles Gade;32;9000;0;0
3844;Nymarksvej;10;9400;0;0
3845;Dalsgaardvej;6;9293;0;0
3846;Guldregnsvej;4;9380;0;0
3847;Kalmanparken;72;9200;0;0
3848;Borgergade;6;9000;0;0
3849;Hadsundvej;374;9260;0;0
3850;Slugten;15;9380;0;0
3851;Christiansgade;7;9000;0;0
3852;Henning Smiths Vej;15E;9000;0;0
3853;Kornelparken;30;9310;0;0
3854;Ida Maries Vej;4;9000;0;0
3855;Rebildparken;83;9220;0;0
3856;Thit Jensens Vej;10;9240;0;0
3857;Nøddevej;30;9310;0;0
3858;Snedronningens Vej;58;9230;0;0
3859;Sønder Havsig;43;9370;0;0
3860;Vingen;23;9210;0;0
3861;Kolloparken;19;9200;0;0
3862;Møllesøvej;16;9280;0;0
3863;Østre Kanalgade;18;9000;0;0
3864;Rebildparken;82;9220;0;0
3865;Dokkedalvej;49;9280;0;0
3866;Drastrup Skovvej;11;9200;0;0
3867;Hedegårdsvej;20;9362;0;0
3868;Lindeparken;2;9370;0;0
3869;Vibevej;15;9280;0;0
3870;Sneumvej;21;9430;0;0
3871;Prinsessegade;29;9400;0;0
3872;Thomas Winthers Vej;49;9370;0;0
3873;Spættevej;5;9370;0;0
3874;Zebravej;10;9370;0;0
3875;Højgaarden;35;9380;0;0
3876;Højgaarden;77;9380;0;0
3877;Rådhusparken;10;9000;0;0
3878;Højgaarden;17;9380;0;0
3879;Højgaarden;1;9380;0;0
3880;Højgaarden;5;9380;0;0
3881;Højgaarden;65;9380;0;0
